Artist,Track,msPlayed,Name
"LÉON","Better In The Dark",938,"Jana"
"The Lumineers","Walls",917,"Jana"
"Midland","Cheatin’ Songs",682,"Jana"
"Jo Dee Messina","Heads Carolina, Tails California",188864,"Jana"
"Lizzo","Good as Hell",159735,"Jana"
"Midland","Make A Little",5438,"Jana"
"Arkells","Saturday Night",199280,"Jana"
"Midland","The Gator Boys - iHeart Radio Live",93425,"Jana"
"Taylor Swift","the lakes - bonus track",211813,"Jana"
"Taylor Swift","this is me trying",195106,"Jana"
"Taylor Swift","epiphany",289746,"Jana"
"Taylor Swift","the 1",210240,"Jana"
"Taylor Swift","exile (feat. Bon Iver)",285640,"Jana"
"Taylor Swift","mirrorball",208973,"Jana"
"Taylor Swift","invisible string",252880,"Jana"
"Taylor Swift","illicit affairs",190893,"Jana"
"Taylor Swift","seven",208906,"Jana"
"Taylor Swift","cardigan",239560,"Jana"
"Taylor Swift","mad woman",237266,"Jana"
"Taylor Swift","hoax",220040,"Jana"
"Taylor Swift","betty",294520,"Jana"
"Taylor Swift","august",261920,"Jana"
"Taylor Swift","peace",234000,"Jana"
"Taylor Swift","my tears ricochet",255893,"Jana"
"Taylor Swift","the last great american dynasty",231000,"Jana"
"Taylor Swift","Picture To Burn",29036,"Jana"
"Shawn Mendes","No Promises",62519,"Jana"
"Hailee Steinfeld","You're Such A",216333,"Jana"
"Miley Cyrus","The Climb",123327,"Jana"
"Taylor Swift","Welcome To New York",212600,"Jana"
"Carrie Underwood","Before He Cheats",199946,"Jana"
"DNCE","Truthfully",182653,"Jana"
"Hailee Steinfeld","Love Myself",218773,"Jana"
"Ed Sheeran","The A Team",258373,"Jana"
"Taylor Swift","Breathe",264960,"Jana"
"Alessia Cara","How Far I'll Go - From "Moana"",175517,"Jana"
"Fifth Harmony","Work from Home (feat. Ty Dolla $ign)",177153,"Jana"
"Kelly Clarkson","Breakaway",237000,"Jana"
"Taylor Swift","The Outside",207106,"Jana"
"Hailee Steinfeld","Most Girls",102396,"Jana"
"Shawn Mendes","There's Nothing Holdin' Me Back",199440,"Jana"
"Ed Sheeran","Barcelona",191146,"Jana"
"Kelly Clarkson","Since U Been Gone",188960,"Jana"
"Taylor Swift","White Horse",235413,"Jana"
"Katy Perry","Teenage Dream",227760,"Jana"
"Lorde","Liability",171727,"Jana"
"Ed Sheeran","Kiss Me",280853,"Jana"
"Taylor Swift","Speak Now",240773,"Jana"
"Hailee Steinfeld","Rock Bottom",198240,"Jana"
"Selena Gomez","Bad Liar",214647,"Jana"
"Lorde","Royals",190185,"Jana"
"Kelly Clarkson","Heartbeat Song",198733,"Jana"
"Taylor Swift","Back To December",293040,"Jana"
"Demi Lovato","Stone Cold",90836,"Jana"
"Taylor Swift","the lakes - bonus track",211813,"Jana"
"Taylor Swift","this is me trying",195106,"Jana"
"Taylor Swift","epiphany",289746,"Jana"
"Taylor Swift","seven",208906,"Jana"
"Taylor Swift","mirrorball",208973,"Jana"
"Taylor Swift","invisible string",252880,"Jana"
"Taylor Swift","mad woman",237266,"Jana"
"Taylor Swift","illicit affairs",190893,"Jana"
"Taylor Swift","the 1",210240,"Jana"
"Taylor Swift","exile (feat. Bon Iver)",285640,"Jana"
"Taylor Swift","betty",294520,"Jana"
"Taylor Swift","my tears ricochet",1846,"Jana"
"Taylor Swift","the last great american dynasty",0,"Jana"
"Taylor Swift","this is me trying",0,"Jana"
"Taylor Swift","the last great american dynasty",231004,"Jana"
"Taylor Swift","this is me trying",195106,"Jana"
"Taylor Swift","my tears ricochet",89795,"Jana"
"Taylor Swift","betty",0,"Jana"
"Taylor Swift","mad woman",1194,"Jana"
"Taylor Swift","invisible string",0,"Jana"
"Taylor Swift","the 1",0,"Jana"
"Taylor Swift","august",0,"Jana"
"Taylor Swift","exile (feat. Bon Iver)",0,"Jana"
"Taylor Swift","epiphany",682,"Jana"
"Taylor Swift","mirrorball",0,"Jana"
"Taylor Swift","illicit affairs",0,"Jana"
"Taylor Swift","hoax",0,"Jana"
"Taylor Swift","cardigan",0,"Jana"
"Taylor Swift","peace",63,"Jana"
"Taylor Swift","seven",0,"Jana"
"Taylor Swift","betty",294524,"Jana"
"Taylor Swift","the lakes - bonus track",211813,"Jana"
"Taylor Swift","Style",181184,"Jana"
"Taylor Swift","Style",3390,"Jana"
"Taylor Swift","the lakes - bonus track",211813,"Jana"
"Taylor Swift","this is me trying",124933,"Jana"
"Taylor Swift","betty",294520,"Jana"
"Taylor Swift","my tears ricochet",184100,"Jana"
"Taylor Swift","the lakes - bonus track",211813,"Jana"
"Taylor Swift","mirrorball",208973,"Jana"
"Taylor Swift","seven",33104,"Jana"
"Taylor Swift","invisible string",252880,"Jana"
"Taylor Swift","hoax",48479,"Jana"
"Taylor Swift","mad woman",237266,"Jana"
"Taylor Swift","epiphany",47456,"Jana"
"Taylor Swift","illicit affairs",190893,"Jana"
"Taylor Swift","peace",142207,"Jana"
"Taylor Swift","cardigan",239560,"Jana"
"Taylor Swift","the 1",210240,"Jana"
"Taylor Swift","exile (feat. Bon Iver)",285640,"Jana"
"Taylor Swift","august",261920,"Jana"
"Taylor Swift","the last great american dynasty",231000,"Jana"
"Taylor Swift","betty",294520,"Jana"
"Taylor Swift","my tears ricochet",255893,"Jana"
"Taylor Swift","this is me trying",195106,"Jana"
"Taylor Swift","Picture To Burn",75534,"Jana"
"Ed Sheeran","Nancy Mulligan",179786,"Jana"
"Katy Perry","Teenage Dream",227760,"Jana"
"Shawn Mendes","Lights On",136634,"Jana"
"Taylor Swift","Should've Said No",1904,"Jana"
"Rachel Platten","Stand By You",719,"Jana"
"Miley Cyrus","Malibu",5410,"Jana"
"Christopher Cross","Sailing",256146,"Jana"
"Jim Croce","Walkin' Back to Georgia",170759,"Jana"
"Otis Redding","Stand by Me",172333,"Jana"
"The Beatles","Yesterday - Remastered 2009",125666,"Jana"
"The Beatles","In My Life - Remastered 2009",146333,"Jana"
"James Taylor","Carolina in My Mind",238573,"Jana"
"Bob Dylan","The Times They Are A-Changin'",192053,"Jana"
"Aretha Franklin","(You Make Me Feel Like) A Natural Woman",159933,"Jana"
"Bob Dylan","Tangled up in Blue",341626,"Jana"
"Seals and Crofts","We May Never Pass This Way - Again",254253,"Jana"
"Pink Floyd","Wish You Were Here - 2011 Remastered Version",334743,"Jana"
"Bonnie Raitt","I Can't Make You Love Me",332960,"Jana"
"The Band","The Weight - Remastered",274493,"Jana"
"Fleetwood Mac","Never Going Back Again - 2004 Remaster",134400,"Jana"
"Elton John","Tiny Dancer",333102,"Jana"
"Laura Nyro","Stoney End",70890,"Jana"
"Elton John","Mona Lisas And Mad Hatters",1695,"Jana"
"Stevie Wonder","Lately",1486,"Jana"
"Bill Withers","Ain't No Sunshine",1393,"Jana"
"Lana Del Rey","Beautiful People Beautiful Problems (feat. Stevie Nicks)",2972,"Jana"
"Drake","Hype",0,"Jana"
"Max Jury","Numb",0,"Jana"
"Eagles","After the Thrill Is Gone - 2013 Remaster",31788,"Jana"
"Al Green","Tired of Being Alone",33390,"Jana"
"Kings of Leon","Eyes On You",0,"Jana"
"Kings of Leon","WALLS",67593,"Jana"
"Arkells","Show Me Don't Tell Me",8290,"Jana"
"Ingrid Michaelson","Hell No",174786,"Jana"
"Thomas Rhett","All-American Middle Class White Boy",2623,"Jana"
"Lana Del Rey","Tomorrow Never Came (feat. Sean Ono Lennon)",1532,"Jana"
"N.W.A.","A Bitch Iz A Bitch",1695,"Jana"
"Lord Huron","Until the Night Turns",905,"Jana"
"Craig Cardiff","Dirty Old Town",0,"Jana"
"Keith Urban","Heart Like Mine",2321,"Jana"
"Thomas Rhett","Marry Me",2043,"Jana"
"Arkells","Come to Light",255,"Jana"
"Luke Combs","1, 2 Many",180911,"Jana"
"Dan Auerbach","Show Me",2583,"Jana"
"The Saint Johns","The Way You Did",4040,"Jana"
"The Lumineers","In The Light",3297,"Jana"
"One Direction","No Control",170202,"Jana"
"Solange","Junie",1277,"Jana"
"Mumford & Sons","Beloved",766,"Jana"
"The Lumineers","Flowers In Your Hair",1578,"Jana"
"Lana Del Rey","13 Beaches",1648,"Jana"
"The Weeknd","I Feel It Coming",278,"Jana"
"Francis and the Lights","May I Have This Dance (Remix) [feat. Chance the Rapper]",1625,"Jana"
"One Direction","Fool's Gold",3947,"Jana"
"Susie Suh","I Do",1532,"Jana"
"Lucius","Million Dollar Secret",3970,"Jana"
"Fleetwood Mac","Everywhere - 2017 Remaster",1439,"Jana"
"One Direction","Stockholm Syndrome",104420,"Jana"
"N.W.A.","Break Out (Insert)",2229,"Jana"
"Parker McCollum","I Can't Breathe",1393,"Jana"
"The Lumineers","Sleep On The Floor",1532,"Jana"
"Mumford & Sons","Delta",6246,"Jana"
"Thomas Rhett","Sorry For Partyin'",1625,"Jana"
"DJ Khaled","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",488760,"Jana"
"Arkells","Crawling Through the Window",2862,"Jana"
"Luke Bryan","Good Lookin' Girl",2577,"Jana"
"Lana Del Rey","Change",0,"Jana"
"Angel Olsen","Woman",719,"Jana"
"Brett Dennen","Can't Stop Thinking",2484,"Jana"
"Lana Del Rey","13 Beaches",1300,"Jana"
"One Direction","Spaces",2391,"Jana"
"Santana","Maria Maria (feat. The Product G&B)",2600,"Jana"
"Drake","Hotline Bling",1602,"Jana"
"Betty Wright","Interlude (Hallelujah)",4690,"Jana"
"Adam Baldwin","Arms",0,"Jana"
"Jonas Brothers","Rollercoaster",2043,"Jana"
"Mumford & Sons","Forever",371,"Jana"
"Sundara Karma","She Said",182369,"Jana"
"Lana Del Rey","Lust For Life (with The Weeknd)",1486,"Jana"
"Arkells","11: 11",2136,"Jana"
"Thomas Rhett","Life Changes",16044,"Jana"
"N.W.A.","Just Don't Bite It",2182,"Jana"
"Conor Oberst","Next of Kin",0,"Jana"
"The Lumineers","Everyone Requires A Plan",1787,"Jana"
"Ed Sheeran","Photograph",1718,"Jana"
"BØRNS","Fool",0,"Jana"
"Luke Bryan","You And The Beach",1439,"Jana"
"Max Jury","Standing on My Own",0,"Jana"
"BØRNS","The Emotion",0,"Jana"
"Spoon","Rent I Pay",0,"Jana"
"Thomas Rhett","Grave",0,"Jana"
"Thomas Rhett","It Goes Like This",176657,"Jana"
"Drake","Childs Play",0,"Jana"
"Lana Del Rey","In My Feelings",1462,"Jana"
"Angel Olsen","Never Be Mine",278,"Jana"
"Solange","Don't Touch My Hair (feat. Sampha)",3111,"Jana"
"Vance Joy","Riptide - Live from Spotify London",2020,"Jana"
"Ryan Adams","Style",6292,"Jana"
"Conor Oberst","Barbary Coast (Later)",0,"Jana"
"Drake","Controlla",0,"Jana"
"One Direction","Night Changes",226604,"Jana"
"Thomas Rhett","Sixteen",109932,"Jana"
"Taylor Swift","the lakes - bonus track",211813,"Jana"
"Taylor Swift","mirrorball",208973,"Jana"
"Taylor Swift","illicit affairs",190893,"Jana"
"Taylor Swift","invisible string",252880,"Jana"
"Taylor Swift","the 1",210240,"Jana"
"Taylor Swift","seven",208906,"Jana"
"Taylor Swift","epiphany",289746,"Jana"
"Taylor Swift","mad woman",237266,"Jana"
"Taylor Swift","exile (feat. Bon Iver)",285640,"Jana"
"Taylor Swift","hoax",220040,"Jana"
"Taylor Swift","cardigan",239560,"Jana"
"Taylor Swift","betty",294520,"Jana"
"Taylor Swift","peace",234000,"Jana"
"Taylor Swift","august",261920,"Jana"
"Taylor Swift","the last great american dynasty",231000,"Jana"
"Taylor Swift","my tears ricochet",255893,"Jana"
"Taylor Swift","this is me trying",39195,"Jana"
"Taylor Swift","the lakes - bonus track",211813,"Jana"
"Taylor Swift","mirrorball",208973,"Jana"
"Taylor Swift","mad woman",237266,"Jana"
"Taylor Swift","exile (feat. Bon Iver)",285640,"Jana"
"Taylor Swift","illicit affairs",190893,"Jana"
"Taylor Swift","invisible string",252880,"Jana"
"Taylor Swift","epiphany",289746,"Jana"
"Taylor Swift","peace",234000,"Jana"
"Taylor Swift","the 1",210240,"Jana"
"Taylor Swift","betty",294520,"Jana"
"Taylor Swift","the last great american dynasty",231000,"Jana"
"Taylor Swift","august",261920,"Jana"
"Taylor Swift","seven",208906,"Jana"
"Taylor Swift","hoax",220040,"Jana"
"Taylor Swift","cardigan",239560,"Jana"
"Taylor Swift","my tears ricochet",255893,"Jana"
"Taylor Swift","this is me trying",195106,"Jana"
"Taylor Swift","Our Song",203440,"Jana"
"Kelly Clarkson","Since U Been Gone",188960,"Jana"
"Ed Sheeran","Dive",238440,"Jana"
"Lorde","Green Light",45810,"Jana"
"Taylor Swift","Clean",271000,"Jana"
"Colbie Caillat","Bubbly",196226,"Jana"
"Fifth Harmony","All In My Head (Flex) (feat. Fetty Wap)",210586,"Jana"
"Shawn Mendes","There's Nothing Holdin' Me Back",199440,"Jana"
"Taylor Swift","Love Story",236266,"Jana"
"Carrie Underwood","Church Bells",193333,"Jana"
"Lady Gaga","Bad Romance",294573,"Jana"
"Little Mix","You Gotta Not",17358,"Jana"
"Taylor Swift","Mine",231866,"Jana"
"Katy Perry","Teenage Dream",227760,"Jana"
"Lorde","Team",22568,"Jana"
"Kelly Clarkson","Breakaway",237000,"Jana"
"Ariana Grande","Almost Is Never Enough",188737,"Jana"
"Taylor Swift","Red",223093,"Jana"
"Ed Sheeran","Kiss Me",280853,"Jana"
"Katy Perry","The One That Got Away",227333,"Jana"
"Lorde","Perfect Places",221874,"Jana"
"Taylor Swift","Mary's Song (Oh My My My)",94747,"Jana"
"Rachel Platten","Fight Song",204013,"Jana"
"Ed Sheeran","Castle on the Hill",261153,"Jana"
"ZAYN","fOoL fOr YoU",64072,"Jana"
"Little Mix","Oops (feat. Charlie Puth)",204760,"Jana"
"Taylor Swift","I Know Places",195706,"Jana"
"Lorde","Liability",171727,"Jana"
"Kelly Clarkson","Stronger (What Doesn't Kill You)",221946,"Jana"
"Katy Perry","Firework",227880,"Jana"
"Little Mix","Black Magic",211773,"Jana"
"ZAYN","I Don’t Wanna Live Forever (Fifty Shades Darker)",247160,"Jana"
"Taylor Swift","Welcome To New York",212600,"Jana"
"Rachel Platten","Stand By You",219000,"Jana"
"Carrie Underwood","Before He Cheats",199946,"Jana"
"Hailee Steinfeld","Most Girls",204400,"Jana"
"Taylor Swift","Sparks Fly",260946,"Jana"
"Alessia Cara","How Far I'll Go - From "Moana"",175517,"Jana"
"Ed Sheeran","Hearts Don't Break Around Here",214947,"Jana"
"Little Mix","Salute",69369,"Jana"
"Taylor Swift","Better Than Revenge",217173,"Jana"
"Hailee Steinfeld","Love Myself",218773,"Jana"
"Shawn Mendes","Lights On",201440,"Jana"
"Little Mix","Shout Out to My Ex",246240,"Jana"
"Taylor Swift","The Lucky One",85385,"Jana"
"Alice Ivy","Better Man",58572,"Jana"
"Spotify","Wellness for Thursday",10631,"Jana"
"Wake Up / Wind Down   (UK & IE)","Thursday Wake Up Aug 20",45640,"Jana"
"OneRepublic","Rescue Me",68069,"Jana"
"Selena Gomez","Rare",220589,"Jana"
"Spotify","Back to the music",4388,"Jana"
"The Daily Pep! | Rebel-Rousing, Encouragement, & Inspiration for Creative & Multi-Passionate Women","127: 3 questions to inspire your creativity",25715,"Jana"
"Spotify","Take a break",5302,"Jana"
"Ava Max","Kings & Queens",162398,"Jana"
"Of Monsters and Men","Little Talks",266600,"Jana"
"Bastille","Joy",192681,"Jana"
"Dexys Midnight Runners","Come On Eileen",205933,"Jana"
"Spotify","Back to the music",4388,"Jana"
"Radio Headspace","The Thought of Mortality",36375,"Jana"
"Spotify","Take a break",5302,"Jana"
"Kelly Clarkson","Stronger (What Doesn't Kill You)",221946,"Jana"
"Spotify","Back to the music",4388,"Jana"
"Fleetwood Mac","Go Your Own Way - 2004 Remaster",223613,"Jana"
"Rihanna","FourFiveSeconds",188238,"Jana"
"Spotify","Take a break",5302,"Jana"
"Everyday Positivity","Pillar of Positivity 4: Check Your Self Talk",2485,"Jana"
"Macy Gray","I Try",239440,"Jana"
"The Cars","You Might Think",185026,"Jana"
"Spotify","Back to the music",4388,"Jana"
"Neil Diamond","Sweet Caroline",203573,"Jana"
"Spotify","Take a break",5302,"Jana"
"The Daily Shine","Transport Your Mind",16614,"Jana"
"Maren Morris","The Bones - with Hozier",197298,"Jana"
"Katy Perry","Never Really Over",223523,"Jana"
"Spotify","Back to the music",4388,"Jana"
"Alessia Cara","Ready",178693,"Jana"
"Avril Lavigne","Sk8er Boi",204000,"Jana"
"Hozier","Almost (Sweet Music)",217480,"Jana"
"Prince","Raspberry Beret",215173,"Jana"
"Tom Walker","Just You and I",174982,"Jana"
"Nick Jonas","Jealous - Remix",191822,"Jana"
"Ben Rector","It Would Be You",219066,"Jana"
"Kesha","Raising Hell (feat. Big Freedia)",25450,"Jana"
"Jonas Brothers","What A Man Gotta Do",180644,"Jana"
"Dolly Parton","9 to 5",162466,"Jana"
"Maggie Rogers","Light On",233880,"Jana"
"Ben Rector","Love Like This",214240,"Jana"
"Stevie Nicks","Leather and Lace (with Don Henley)",229226,"Jana"
"Orville Peck","Legends Never Die - with Shania Twain",63850,"Jana"
"Orville Peck","Summertime",174165,"Jana"
"Orville Peck","Roses Are Falling",185764,"Jana"
"Orville Peck","Buffalo Run",106620,"Jana"
"Orville Peck","Winds Change",11242,"Jana"
"Orville Peck","Turn to Hate",405,"Jana"
"FLETCHER","Bitter",108875,"Jana"
"Whitney","Take Me Home, Country Roads (ft. Waxahatchee)",165111,"Jana"
"Waxahatchee","Fire",217373,"Jana"
"Waxahatchee","Lilacs",195600,"Jana"
"Waxahatchee","Can’t Do Much",224106,"Jana"
"Kevin Morby","Farewell Transmission",36244,"Jana"
"Waxahatchee","Lilacs",195600,"Jana"
"Waxahatchee","The Eye",258320,"Jana"
"Waxahatchee","Hell",179160,"Jana"
"Waxahatchee","Witches",168506,"Jana"
"Waxahatchee","War",190013,"Jana"
"Waxahatchee","Arkadelphia",290946,"Jana"
"Waxahatchee","Ruby Falls",231133,"Jana"
"Waxahatchee","St. Cloud",281733,"Jana"
"Waxahatchee","With You",197717,"Jana"
"Perfume Genius","On the Floor",55719,"Jana"
"Florida Georgia Line","Heatwave",0,"Jana"
"Florida Georgia Line","Angel",2298,"Jana"
"Florida Georgia Line","Smile",824,"Jana"
"Florida Georgia Line","Summerland",2577,"Jana"
"Florida Georgia Line","Every Night",0,"Jana"
"Florida Georgia Line","If I Die Tomorrow",1625,"Jana"
"Florida Georgia Line","Life Is A Honeymoon",2089,"Jana"
"Florida Georgia Line","Headphones",1532,"Jana"
"Florida Georgia Line","Bumpin' The Night",4226,"Jana"
"Florida Georgia Line","While He's Still Around",0,"Jana"
"Florida Georgia Line","Hell Raisin' Heat Of The Summer",415009,"Jana"
"Florida Georgia Line","Hands On You",6431,"Jana"
"Florida Georgia Line","This Is How We Roll - Remix",10286,"Jana"
"Florida Georgia Line","People Back Home",1114,"Jana"
"Florida Georgia Line","Lifer",232,"Jana"
"Florida Georgia Line","Meant To Be - Live From CMA Fest 2018",120005,"Jana"
"Florida Georgia Line","Here's To The Good Times",250346,"Jana"
"Florida Georgia Line","Cruise - Remix",80506,"Jana"
"Florida Georgia Line","Party People",6664,"Jana"
"Florida Georgia Line","Dayum, Baby",115681,"Jana"
"Florida Georgia Line","Get Your Shine On",156548,"Jana"
"Florida Georgia Line","Round Here",138576,"Jana"
"Florida Georgia Line","Cruise",162,"Jana"
"Florida Georgia Line","Tell Me How You Like It",27538,"Jana"
"Florida Georgia Line","It'z Just What We Do",4922,"Jana"
"Florida Georgia Line","Hell Raisin' Heat Of The Summer",213200,"Jana"
"Florida Georgia Line","Stay",3472,"Jana"
"Florida Georgia Line","Tip It Back",224853,"Jana"
"Florida Georgia Line","Talk You Out Of It",202924,"Jana"
"Luke Combs","What You See Is What You Get",171920,"Jana"
"Blake Shelton","Happy Anywhere (feat. Gwen Stefani)",34892,"Jana"
"Keith Urban","Somebody Like You",274390,"Jana"
"Florida Georgia Line","May We All",226173,"Jana"
"Chris Young","Drowning",5897,"Jana"
"Zac Brown Band","Someone I Used To Know",209264,"Jana"
"Rascal Flatts","Bless The Broken Road",78999,"Jana"
"Little Big Town","Pontoon",100054,"Jana"
"Battles","Atlas",20096,"Jana"
"Jesse McCartney","Superbad",1472,"Jana"
"David Guetta","Titanium (feat. Sia)",1471,"Jana"
"Duffy","Mercy",938,"Jana"
"Robin Thicke","Blurred Lines",1386,"Jana"
"Nancy Sinatra","These Boots Are Made For Walkin'",213,"Jana"
"Imagine Dragons","Radioactive",1237,"Jana"
"NONONO","Pumpin Blood",0,"Jana"
"Billy Joel","It's Still Rock and Roll to Me",0,"Jana"
"Daft Punk","Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit",1237,"Jana"
"Deee-Lite","Groove Is in the Heart",0,"Jana"
"James","Laid",1215,"Jana"
"George Michael","Faith - Remastered",1024,"Jana"
"Highway to Hell","Thunderstruck",1621,"Jana"
"LMFAO","Party Rock Anthem",1173,"Jana"
"Sweet","Ballroom Blitz",0,"Jana"
"Rihanna","We Found Love",2325,"Jana"
"Macklemore","Thrift Shop (feat. Wanz)",74154,"Jana"
"SEREBRO","Mi Mi Mi",2517,"Jana"
"Meredith Brooks","Bitch",1151,"Jana"
"Katrina & The Waves","Walking On Sunshine",1151,"Jana"
"Supergrass","Alright",1984,"Jana"
"Alexandra Stan","Mr. Saxobeat",4949,"Jana"
"Dusty Springfield","Son Of A Preacher Man",14826,"Jana"
"OneRepublic","Counting Stars",725,"Jana"
"The Smashing Pumpkins","1979 - Remastered 2012",0,"Jana"
"Maroon 5","One More Night",0,"Jana"
"Basement Jaxx","Where's Your Head At (Radio Edit)",0,"Jana"
"Kenny Loggins","Footloose",0,"Jana"
"R.E.M.","It's The End Of The World As We Know It (And I Feel Fine)",4949,"Jana"
"Lenny Kravitz","Are You Gonna Go My Way",0,"Jana"
"Rae & Christian","Happy",0,"Jana"
"Olly Murs","Troublemaker (feat. Flo Rida)",185586,"Jana"
"Michael Franti & Spearhead","The Sound Of Sunshine",18542,"Jana"
"Lorde","Team",789,"Jana"
"Arrested Development","Mr. Wendal",10534,"Jana"
"The Cure","Just Like Heaven",211280,"Jana"
"Cheap Trick","I Want You to Want Me - Live at Nippon Budokan, Tokyo, JPN - April 1978",3221,"Jana"
"Foster The People","Pumped Up Kicks",239600,"Jana"
"Sia","Elastic Heart",8860,"Jana"
"Black Eyed Peas","I Gotta Feeling",0,"Jana"
"Matchbox Twenty","How Far We've Come",0,"Jana"
"KALEO","No Good",7551,"Jana"
"The Wanted","Glad You Came",1685,"Jana"
"Coleman Hell","2 Heads",213258,"Jana"
"A Flock Of Seagulls","I Ran",11201,"Jana"
"Train","Angel in Blue Jeans",18965,"Jana"
"Train","Play That Song",13248,"Jana"
"Train","Marry Me",9559,"Jana"
"Train","Drive By",195978,"Jana"
"Train","Rescue Dog",0,"Jana"
"Train","Mai Tais (feat. Skylar Grey)",9670,"Jana"
"Train","Call Me Sir (feat. Cam & Travie McCoy)",1173,"Jana"
"Train","I Got You",8938,"Jana"
"Train","This'll Be My Year",2197,"Jana"
"Train","When I Look to the Sky",0,"Jana"
"Train","If It's Love",0,"Jana"
"Train","Drink Up",0,"Jana"
"Train","Bruises (feat. Ashley Monroe)",231791,"Jana"
"Train","Mermaid",0,"Jana"
"Train","Wonder What You're Doing for the Rest of Your Life (feat. Marsha Ambrosius)",203764,"Jana"
"Train","This Ain't Goodbye",71255,"Jana"
"The Rolling Stones","Gimme Shelter",62368,"Jana"
"Bob Marley & The Wailers","Three Little Birds",180271,"Jana"
"Wham!","Club Tropicana",76064,"Jana"
"Paul McCartney","Maybe I’m Amazed - Remastered 2011",12074,"Jana"
"The Doobie Brothers","What a Fool Believes",1486,"Jana"
"Jefferson Airplane","White Rabbit",9715,"Jana"
"J.J. Cale","After Midnight",26842,"Jana"
"The Rolling Stones","Beast Of Burden - Remastered",265173,"Jana"
"Crosby, Stills, Nash & Young","Teach Your Children",20642,"Jana"
"Tom Petty and the Heartbreakers","Mary Jane's Last Dance",273600,"Jana"
"The Rolling Stones","Ruby Tuesday",149966,"Jana"
"The Kinks","Waterloo Sunset - Mono Mix",2414,"Jana"
"Faces","Ooh La La",214080,"Jana"
"Tom Petty","I Won't Back Down",178360,"Jana"
"The Rolling Stones","Wild Horses - 2009 Mix",341773,"Jana"
"George Harrison","What Is Life - Remastered 2014",264413,"Jana"
"Allman Brothers Band","Midnight Rider",180066,"Jana"
"Tom Petty and the Heartbreakers","Breakdown",163893,"Jana"
"The Rolling Stones","Tumbling Dice",226333,"Jana"
"The Kinks","Lola",241040,"Jana"
"Tom Petty","Wildflowers",190320,"Jana"
"Allman Brothers Band","Jessica",450600,"Jana"
"The Velvet Underground","Pale Blue Eyes",339533,"Jana"
"Grateful Dead","Ripple - 2013 Remaster",249733,"Jana"
"Steve Miller Band","Rock'n Me",187066,"Jana"
"Bob Dylan","Like a Rolling Stone",369600,"Jana"
"Creedence Clearwater Revival","Bad Moon Rising",141600,"Jana"
"The Rolling Stones","Sweet Virginia",266560,"Jana"
"The Band","Ophelia - Remastered 2000",212800,"Jana"
"The Black Crowes","She Talks To Angels",291284,"Jana"
"King Harvest","Dancing In The Moonlight",2414,"Jana"
"Billy Joel","Lullabye (Goodnight, My Angel)",0,"Jana"
"Ella Fitzgerald","It's Only A Paper Moon",1230,"Jana"
"Nina Simone","I Get Along Without You Very Well (Except Sometimes) - Remastered",2786,"Jana"
"Warren Zevon","Keep Me in Your Heart",0,"Jana"
"The Mamas & The Papas","Monday, Monday - Single Version",0,"Jana"
"Bill Withers","Lean on Me",0,"Jana"
"Solomon Burke","Cry to Me",812,"Jana"
"Fleetwood Mac","Landslide",1160,"Jana"
"Louis Armstrong","Summertime",882,"Jana"
"Percy Sledge","When a Man Loves a Woman",1044,"Jana"
"Etta James","At Last",6292,"Jana"
"Crosby, Stills & Nash","Helplessly Hoping - 2005 Remaster",157893,"Jana"
"John Denver","Annie's Song",180693,"Jana"
"Daryl Hall & John Oates","Sara Smile",18372,"Jana"
"Simon & Garfunkel","April Come She Will",109386,"Jana"
"Louis Armstrong","La vie en rose",206826,"Jana"
"Scott McKenzie","San Francisco (Be Sure to Wear Some Flowers In Your Hair)",178933,"Jana"
"John Hiatt","Have A Little Faith In Me",241533,"Jana"
"Steely Dan","Reelin' In The Years",275466,"Jana"
"John Waite","Missing You",269760,"Jana"
"Otis Redding","(Sittin' On) the Dock of the Bay",166826,"Jana"
"Eagles","Take It to the Limit - 2013 Remaster",287090,"Jana"
"Roberta Flack","The First Time Ever I Saw Your Face",29118,"Jana"
"The Beatles","Blackbird - Remastered 2009",1927,"Jana"
"Nina Simone","I Think It's Going to Rain Today - Remastered",4133,"Jana"
"Joni Mitchell","A Case of You",1718,"Jana"
"Bob Dylan","Mr. Tambourine Man",2252,"Jana"
"Joni Mitchell","A Case of You",3612,"Jana"
"Bob Dylan","Mr. Tambourine Man",330533,"Jana"
"Lucinda Williams","Fruits Of My Labor",348,"Jana"
"Eric Clapton","Wonderful Tonight",225026,"Jana"
"Fleetwood Mac","Dreams - 2004 Remaster",257800,"Jana"
"Sam Cooke","A Change Is Gonna Come",42082,"Jana"
"The Mamas & The Papas","California Dreamin' - Single Version",162373,"Jana"
"Eagles","Hotel California - 2013 Remaster",391376,"Jana"
"The Band","Up On Cripple Creek - Remastered 2000",274893,"Jana"
"Bruce Springsteen","I'm On Fire",155880,"Jana"
"Carole King","So Far Away",1787,"Jana"
"Fleetwood Mac","Rhiannon",5642,"Jana"
"Jeff Buckley","Hallelujah",1160,"Jana"
"Jackson Browne","Doctor My Eyes",199906,"Jana"
"The Beatles","Here Comes The Sun - Remastered 2009",185733,"Jana"
"Steely Dan","Do It Again",60367,"Jana"
